Chr			Length
Chr19			252
Chr19			261
Chr19			267
Chr19			271
Chr19			281
Chr19			284
Chr19			285
Chr19			301
Chr19			301
Chr19			304
Chr19			304
Chr19			304
Chr19			306
Chr19			309
Chr19			313
Chr19			317
Chr19			318
Chr19			319
Chr19			319
Chr19			322
Chr19			324
Chr19			324
Chr19			325
Chr19			326
Chr19			328
Chr19			329
Chr19			330
Chr19			330
Chr19			331
Chr19			331
Chr19			332
Chr19			332
Chr19			333
Chr19			333
Chr19			334
Chr19			335
Chr19			339
Chr19			340
Chr19			342
Chr19			343
Chr19			343
Chr19			344
Chr19			345
Chr19			345
Chr19			346
Chr19			346
Chr19			347
Chr19			347
Chr19			348
Chr19			350
Chr19			351
Chr19			351
Chr19			352
Chr19			352
Chr19			353
Chr19			353
Chr19			354
Chr19			355
Chr19			355
Chr19			355
Chr19			355
Chr19			356
Chr19			356
Chr19			358
Chr19			358
Chr19			358
Chr19			359
Chr19			360
Chr19			361
Chr19			362
Chr19			363
Chr19			363
Chr19			363
Chr19			364
Chr19			365
Chr19			367
Chr19			367
Chr19			367
Chr19			367
Chr19			368
Chr19			368
Chr19			369
Chr19			370
Chr19			370
Chr19			370
Chr19			370
Chr19			371
Chr19			371
Chr19			372
Chr19			372
Chr19			372
Chr19			373
Chr19			373
Chr19			373
Chr19			374
Chr19			375
Chr19			376
Chr19			376
Chr19			377
Chr19			378
Chr19			379
Chr19			380
Chr19			380
Chr19			381
Chr19			381
Chr19			381
Chr19			381
Chr19			382
Chr19			383
Chr19			383
Chr19			386
Chr19			386
Chr19			389
Chr19			389
Chr19			390
Chr19			390
Chr19			391
Chr19			392
Chr19			392
Chr19			394
Chr19			395
Chr19			396
Chr19			396
Chr19			400
Chr19			401
Chr19			401
Chr19			402
Chr19			403
Chr19			403
Chr19			404
Chr19			405
Chr19			412
Chr19			413
Chr19			415
Chr19			419
Chr19			421
Chr19			426
Chr19			429
Chr19			431
Chr19			442
Chr19			446
Chr19			447
Chr19			455
Chr19			456
Chr19			466
Chr19			485
Chr19			502
Chr19			520
Chr19			534
Chr19			544
Chr19			546
Chr19			563
Chr19			566
Chr19			608
Chr19			616
Chr19			624
Chr19			655
Chr19			675
Chr19			748
Chr19			816
Chr19			840
Chr19			846
Chr19			874
Chr19			914
Chr19			959
Chr19			962
Chr19			981
Chr19			998
Chr19			1005
Chr19			1007
Chr19			1066
Chr19			1089
Chr19			1113
Chr19			1115
Chr19			1122
Chr19			1126
Chr19			1133
Chr19			1184
Chr19			1190
Chr19			1209
Chr19			1221
Chr19			1222
Chr19			1277
Chr19			1289
Chr19			1298
Chr19			1330
Chr19			1371
Chr19			1396
Chr19			1422
Chr19			1430
Chr19			1502
Chr19			1504
Chr19			1528
Chr19			1567
Chr19			1648
Chr19			1679
Chr19			1684
Chr19			1710
Chr19			1757
Chr19			1771
Chr19			1795
Chr19			1827
Chr19			1834
Chr19			1859
Chr19			1912
Chr19			2010
Chr19			2050
Chr19			2181
Chr19			2292
Chr19			2295
Chr19			2361
Chr19			2549
Chr19			2571
Chr19			2633
Chr19			2635
Chr19			2662
Chr19			2864
Chr19			2875
Chr19			2890
Chr19			3036
Chr19			3209
Chr19			3242
Chr19			3274
Chr19			3323
Chr19			3362
Chr19			3680
Chr19			3682
Chr19			3715
Chr19			3849
Chr19			3895
Chr19			3949
Chr19			3959
Chr19			4253
Chr19			4732
Chr19			4791
Chr19			4912
Chr19			4915
Chr19			5031
Chr19			5082
Chr19			5451
Chr19			5629
Chr19			5646
Chr19			5751
Chr19			5957
Chr19			5966
Chr19			6144
Chr19			6255
Chr19			6396
Chr19			6582
Chr19			6916
Chr19			7190
Chr19			7272
Chr19			7581
Chr19			7752
Chr19			8478
Chr19			8503
Chr19			8551
Chr19			8575
Chr19			8576
Chr19			9040
Chr19			9071
Chr19			9138
Chr19			9286
Chr19			9330
Chr19			9698
Chr19			9704
Chr19			9769
Chr19			9790
Chr19			9811
Chr19			9825
Chr19			9899
Chr19			10116
Chr19			10190
Chr19			10342
Chr19			10389
Chr19			10663
Chr19			10864
Chr19			10904
Chr19			11110
Chr19			12001
Chr19			12399
Chr19			13126
Chr19			13376
Chr19			13656
Chr19			15472
Chr19			15533
Chr19			15836
Chr19			16004
Chr19			16089
Chr19			16419
Chr19			16758
Chr19			17051
Chr19			17212
Chr19			17303
Chr19			17351
Chr19			17558
Chr19			17782
Chr19			18052
Chr19			18259
Chr19			18495
Chr19			18658
Chr19			18942
Chr19			19603
Chr19			19834
Chr19			19853
Chr19			19887
Chr19			19913
Chr19			20078
Chr19			20135
Chr19			20447
Chr19			20901
Chr19			21142
Chr19			21573
Chr19			21788
Chr19			22251
Chr19			22404
Chr19			22424
Chr19			22572
Chr19			22757
Chr19			22759
Chr19			23335
Chr19			24638
Chr19			24729
Chr19			25040
Chr19			25666
Chr19			26207
Chr19			26633
Chr19			26952
Chr19			27264
Chr19			28290
Chr19			28686
Chr19			28844
Chr19			29214
Chr19			29290
Chr19			29619
Chr19			30147
Chr19			30442
Chr19			31333
Chr19			31934
Chr19			32538
Chr19			33442
Chr19			33976
Chr19			34313
Chr19			35246
Chr19			35478
Chr19			37588
Chr19			37602
Chr19			48365
Chr19			53512
Chr19			55893
Chr19			58572
Chr19			66591
Chr19			67200
Chr19			70083
Chr19			70145
Chr19			71937
Chr19			72578
Chr19			76916
Chr19			79755
Chr19			80275
Chr19			92052
Chr19			350754
Chr19			948017
Chr19			978114
Chr19			1227420
Chr19			2748455
Chr19			3023125
Chr19			4202452
Chr19			5372239
Chr19			6612957
Chr19			7100315
Chr19			7658283
Chr19			7705917
Chr19			7731815
Chr19			7733408
Chr19			7734480
Chr19			8701838
Chr19			9553854
Chr19			9855502
Chr19			9868951
Chr19			10084981
Chr19			10841495
Chr19			10879130
Chr19			19806804
Chr19			25352990
Chr19			25773743
Chr19			30971350
Chr19			31766319
Chr19			32025875
Chr19			39876765
the total of Chr19 is 555


Chr20			17
Chr20			18
Chr20			19
Chr20			19
Chr20			20
Chr20			20
Chr20			23
Chr20			23
Chr20			24
Chr20			24
Chr20			24
Chr20			24
Chr20			25
Chr20			26
Chr20			26
Chr20			27
Chr20			29
Chr20			29
Chr20			30
Chr20			31
Chr20			33
Chr20			33
Chr20			33
Chr20			34
Chr20			34
Chr20			34
Chr20			34
Chr20			35
Chr20			36
Chr20			36
Chr20			37
Chr20			39
Chr20			39
Chr20			39
Chr20			43
Chr20			43
Chr20			44
Chr20			44
Chr20			44
Chr20			44
Chr20			46
Chr20			46
Chr20			46
Chr20			48
Chr20			51
Chr20			52
Chr20			53
Chr20			54
Chr20			58
Chr20			58
Chr20			59
Chr20			59
Chr20			61
Chr20			63
Chr20			63
Chr20			63
Chr20			64
Chr20			64
Chr20			65
Chr20			69
Chr20			73
Chr20			75
Chr20			76
Chr20			78
Chr20			83
Chr20			87
Chr20			90
Chr20			93
Chr20			93
Chr20			93
Chr20			101
Chr20			103
Chr20			118
Chr20			121
Chr20			131
Chr20			136
Chr20			152
Chr20			162
Chr20			172
Chr20			173
Chr20			182
Chr20			183
Chr20			207
Chr20			217
Chr20			242
Chr20			248
Chr20			255
Chr20			261
Chr20			301
Chr20			304
Chr20			308
Chr20			309
Chr20			310
Chr20			311
Chr20			311
Chr20			314
Chr20			318
Chr20			318
Chr20			319
Chr20			326
Chr20			326
Chr20			327
Chr20			332
Chr20			332
Chr20			332
Chr20			334
Chr20			335
Chr20			335
Chr20			335
Chr20			337
Chr20			338
Chr20			340
Chr20			341
Chr20			341
Chr20			342
Chr20			342
Chr20			345
Chr20			346
Chr20			348
Chr20			348
Chr20			348
Chr20			349
Chr20			349
Chr20			350
Chr20			351
Chr20			354
Chr20			355
Chr20			357
Chr20			357
Chr20			358
Chr20			359
Chr20			359
Chr20			359
Chr20			360
Chr20			361
Chr20			363
Chr20			363
Chr20			364
Chr20			364
Chr20			364
Chr20			365
Chr20			366
Chr20			366
Chr20			367
Chr20			368
Chr20			369
Chr20			369
Chr20			369
Chr20			371
Chr20			371
Chr20			372
Chr20			373
Chr20			373
Chr20			374
Chr20			374
Chr20			375
Chr20			375
Chr20			375
Chr20			376
Chr20			377
Chr20			378
Chr20			379
Chr20			379
Chr20			380
Chr20			382
Chr20			383
Chr20			383
Chr20			383
Chr20			383
Chr20			383
Chr20			384
Chr20			385
Chr20			385
Chr20			386
Chr20			386
Chr20			387
Chr20			387
Chr20			390
Chr20			390
Chr20			390
Chr20			390
Chr20			390
Chr20			391
Chr20			393
Chr20			394
Chr20			394
Chr20			394
Chr20			399
Chr20			400
Chr20			400
Chr20			400
Chr20			401
Chr20			403
Chr20			404
Chr20			405
Chr20			405
Chr20			412
Chr20			422
Chr20			428
Chr20			430
Chr20			430
Chr20			431
Chr20			455
Chr20			467
Chr20			500
Chr20			567
Chr20			568
Chr20			583
Chr20			587
Chr20			599
Chr20			608
Chr20			643
Chr20			658
Chr20			682
Chr20			834
Chr20			878
Chr20			905
Chr20			935
Chr20			940
Chr20			971
Chr20			971
Chr20			985
Chr20			1001
Chr20			1003
Chr20			1003
Chr20			1028
Chr20			1062
Chr20			1103
Chr20			1171
Chr20			1181
Chr20			1218
Chr20			1226
Chr20			1248
Chr20			1256
Chr20			1278
Chr20			1316
Chr20			1317
Chr20			1344
Chr20			1435
Chr20			1458
Chr20			1491
Chr20			1514
Chr20			1564
Chr20			1615
Chr20			1656
Chr20			1794
Chr20			1816
Chr20			1835
Chr20			1841
Chr20			1907
Chr20			2002
Chr20			2031
Chr20			2052
Chr20			2068
Chr20			2077
Chr20			2256
Chr20			2356
Chr20			2372
Chr20			2524
Chr20			2663
Chr20			2726
Chr20			2857
Chr20			2883
Chr20			2955
Chr20			3255
Chr20			3323
Chr20			3356
Chr20			3529
Chr20			3624
Chr20			3683
Chr20			3877
Chr20			3971
Chr20			3989
Chr20			4202
Chr20			4319
Chr20			4429
Chr20			4640
Chr20			4660
Chr20			4752
Chr20			4788
Chr20			4791
Chr20			4939
Chr20			5047
Chr20			5144
Chr20			5231
Chr20			5407
Chr20			5630
Chr20			5646
Chr20			5828
Chr20			5877
Chr20			5985
Chr20			6023
Chr20			6167
Chr20			6206
Chr20			6657
Chr20			6794
Chr20			6814
Chr20			6829
Chr20			6918
Chr20			7081
Chr20			7091
Chr20			7387
Chr20			7697
Chr20			7712
Chr20			7796
Chr20			7891
Chr20			8117
Chr20			8357
Chr20			8483
Chr20			8812
Chr20			9100
Chr20			9185
Chr20			9370
Chr20			9783
Chr20			10652
Chr20			10690
Chr20			10696
Chr20			11023
Chr20			11456
Chr20			11550
Chr20			11622
Chr20			11844
Chr20			12674
Chr20			13129
Chr20			13134
Chr20			13360
Chr20			14485
Chr20			14763
Chr20			15067
Chr20			16133
Chr20			17322
Chr20			17682
Chr20			18372
Chr20			18722
Chr20			19749
Chr20			19769
Chr20			20085
Chr20			20575
Chr20			20934
Chr20			22472
Chr20			23680
Chr20			25910
Chr20			27194
Chr20			27972
Chr20			28357
Chr20			31380
Chr20			31420
Chr20			31847
Chr20			36049
Chr20			39022
Chr20			39121
Chr20			40659
Chr20			46735
Chr20			49760
Chr20			55168
Chr20			58108
Chr20			76363
Chr20			116468
Chr20			145185
Chr20			168129
Chr20			201468
Chr20			560422
Chr20			1053566
Chr20			1129336
Chr20			3531341
Chr20			4433231
Chr20			6652493
Chr20			6701613
Chr20			7904116
Chr20			11477397
Chr20			11620623
Chr20			11772173
Chr20			11995768
Chr20			12734523
Chr20			16441737
Chr20			17147503
Chr20			17466163
Chr20			17918553
Chr20			19091696
Chr20			19472452
Chr20			21025687
Chr20			22014625
Chr20			22150222
Chr20			27897469
the total of Chr20 is 384


scaffold_28			19
scaffold_1094			21
scaffold_939			22
scaffold_27			26
scaffold_74			26
scaffold_25			30
scaffold_73			34
scaffold_2102			42
scaffold_262			44
scaffold_1516			46
scaffold_116			51
scaffold_577			70
scaffold_27			71
scaffold_41			118
scaffold_387			118
scaffold_41			129
scaffold_36			170
scaffold_34			184
scaffold_208			200
scaffold_1337			273
scaffold_165			279
scaffold_33			281
scaffold_23			300
scaffold_62			300
scaffold_66			300
scaffold_86			300
scaffold_169			300
scaffold_279			300
scaffold_62			301
scaffold_66			301
scaffold_83			301
scaffold_147			301
scaffold_740			301
scaffold_245			302
scaffold_1154			302
scaffold_1185			302
scaffold_38			303
scaffold_83			303
scaffold_245			304
scaffold_33			305
scaffold_1207			305
scaffold_50			306
scaffold_59			306
scaffold_86			306
scaffold_283			306
scaffold_1328			306
scaffold_62			307
scaffold_92			307
scaffold_160			307
scaffold_233			307
scaffold_245			307
scaffold_974			307
scaffold_2100			307
scaffold_59			308
scaffold_209			308
scaffold_878			308
scaffold_24			309
scaffold_47			309
scaffold_146			309
scaffold_198			309
scaffold_308			309
scaffold_720			309
scaffold_39			310
scaffold_336			310
scaffold_801			310
scaffold_840			310
scaffold_56			311
scaffold_233			311
scaffold_66			312
scaffold_83			312
scaffold_39			313
scaffold_245			313
scaffold_485			313
scaffold_1330			313
scaffold_2075			313
scaffold_39			314
scaffold_56			314
scaffold_56			314
scaffold_83			314
scaffold_38			315
scaffold_60			315
scaffold_801			315
scaffold_2182			315
scaffold_33			316
scaffold_26			317
scaffold_149			317
scaffold_1810			317
scaffold_1810			317
scaffold_2000			317
scaffold_68			318
scaffold_83			318
scaffold_147			318
scaffold_1034			318
scaffold_35			319
scaffold_83			320
scaffold_86			320
scaffold_1786			320
scaffold_83			322
scaffold_26			323
scaffold_35			323
scaffold_106			323
scaffold_1207			323
scaffold_1135			324
scaffold_2137			324
scaffold_83			325
scaffold_680			325
scaffold_24			326
scaffold_33			326
scaffold_35			326
scaffold_48			326
scaffold_245			326
scaffold_829			326
scaffold_1401			326
scaffold_21			327
scaffold_39			327
scaffold_1938			327
scaffold_26			328
scaffold_83			329
scaffold_83			329
scaffold_160			329
scaffold_336			329
scaffold_1857			329
scaffold_26			330
scaffold_33			330
scaffold_62			330
scaffold_83			330
scaffold_529			330
scaffold_964			330
scaffold_1146			330
scaffold_1408			330
scaffold_1627			330
scaffold_2133			330
scaffold_83			331
scaffold_86			331
scaffold_2182			331
scaffold_35			332
scaffold_35			332
scaffold_686			332
scaffold_1320			332
scaffold_1833			332
scaffold_26			333
scaffold_27			333
scaffold_35			333
scaffold_39			333
scaffold_66			333
scaffold_117			333
scaffold_756			333
scaffold_1554			333
scaffold_33			334
scaffold_147			334
scaffold_801			334
scaffold_1501			334
scaffold_1786			334
scaffold_26			335
scaffold_66			335
scaffold_85			335
scaffold_86			335
scaffold_33			336
scaffold_34			336
scaffold_38			336
scaffold_66			336
scaffold_106			336
scaffold_147			336
scaffold_982			336
scaffold_1567			336
scaffold_1663			336
scaffold_2062			336
scaffold_21			337
scaffold_68			337
scaffold_83			337
scaffold_147			337
scaffold_193			337
scaffold_557			337
scaffold_34			338
scaffold_35			338
scaffold_66			338
scaffold_1016			338
scaffold_38			339
scaffold_62			339
scaffold_115			339
scaffold_150			339
scaffold_427			339
scaffold_1627			339
scaffold_33			340
scaffold_33			340
scaffold_43			340
scaffold_62			340
scaffold_66			340
scaffold_83			340
scaffold_131			340
scaffold_134			340
scaffold_248			340
scaffold_767			340
scaffold_1287			340
scaffold_26			341
scaffold_35			341
scaffold_68			341
scaffold_86			341
scaffold_134			341
scaffold_26			342
scaffold_35			342
scaffold_962			342
scaffold_1081			342
scaffold_35			343
scaffold_38			343
scaffold_47			343
scaffold_102			343
scaffold_686			343
scaffold_1575			343
scaffold_35			344
scaffold_60			344
scaffold_85			344
scaffold_656			344
scaffold_920			344
scaffold_1584			344
scaffold_1639			344
scaffold_965			345
scaffold_1005			345
scaffold_63			346
scaffold_627			346
scaffold_2255			346
scaffold_26			347
scaffold_387			347
scaffold_700			347
scaffold_21			348
scaffold_62			348
scaffold_62			348
scaffold_192			348
scaffold_1566			348
scaffold_59			349
scaffold_797			349
scaffold_1766			349
scaffold_2237			349
scaffold_33			350
scaffold_35			350
scaffold_35			350
scaffold_50			350
scaffold_66			350
scaffold_68			350
scaffold_92			350
scaffold_92			350
scaffold_892			350
scaffold_1766			350
scaffold_21			351
scaffold_26			351
scaffold_38			351
scaffold_80			351
scaffold_85			351
scaffold_86			351
scaffold_26			352
scaffold_49			352
scaffold_77			352
scaffold_86			352
scaffold_557			352
scaffold_1005			352
scaffold_1598			352
scaffold_2198			352
scaffold_24			353
scaffold_38			353
scaffold_50			353
scaffold_159			353
scaffold_245			353
scaffold_317			353
scaffold_720			353
scaffold_1995			353
scaffold_38			354
scaffold_38			354
scaffold_47			354
scaffold_83			354
scaffold_83			354
scaffold_695			354
scaffold_902			354
scaffold_1876			354
scaffold_1609			355
scaffold_38			356
scaffold_39			356
scaffold_83			356
scaffold_115			356
scaffold_134			356
scaffold_1269			356
scaffold_24			357
scaffold_85			357
scaffold_120			357
scaffold_147			357
scaffold_160			357
scaffold_192			357
scaffold_233			357
scaffold_411			357
scaffold_1277			357
scaffold_38			358
scaffold_85			358
scaffold_133			358
scaffold_147			358
scaffold_279			358
scaffold_824			358
scaffold_982			358
scaffold_1274			358
scaffold_1287			358
scaffold_1390			358
scaffold_1721			358
scaffold_26			359
scaffold_35			359
scaffold_83			359
scaffold_83			359
scaffold_86			359
scaffold_147			359
scaffold_245			359
scaffold_887			359
scaffold_1768			359
scaffold_1817			359
scaffold_1817			359
scaffold_26			360
scaffold_33			360
scaffold_34			360
scaffold_79			360
scaffold_92			360
scaffold_192			360
scaffold_336			360
scaffold_1258			360
scaffold_1274			360
scaffold_1304			360
scaffold_1328			360
scaffold_1343			360
scaffold_1684			360
scaffold_35			361
scaffold_37			361
scaffold_62			361
scaffold_133			361
scaffold_444			361
scaffold_920			361
scaffold_1085			361
scaffold_2192			361
scaffold_26			362
scaffold_54			362
scaffold_62			362
scaffold_77			362
scaffold_317			362
scaffold_1068			362
scaffold_1154			362
scaffold_1598			362
scaffold_34			363
scaffold_35			363
scaffold_35			363
scaffold_38			363
scaffold_38			363
scaffold_48			363
scaffold_48			363
scaffold_56			363
scaffold_83			363
scaffold_86			363
scaffold_95			363
scaffold_411			363
scaffold_902			363
scaffold_957			363
scaffold_1154			363
scaffold_1921			363
scaffold_1994			363
scaffold_2070			363
scaffold_35			364
scaffold_39			364
scaffold_39			364
scaffold_41			364
scaffold_43			364
scaffold_49			364
scaffold_56			364
scaffold_86			364
scaffold_86			364
scaffold_103			364
scaffold_133			364
scaffold_160			364
scaffold_169			364
scaffold_233			364
scaffold_279			364
scaffold_308			364
scaffold_336			364
scaffold_878			364
scaffold_1707			364
scaffold_1737			364
scaffold_38			365
scaffold_39			365
scaffold_49			365
scaffold_86			365
scaffold_121			365
scaffold_192			365
scaffold_279			365
scaffold_485			365
scaffold_1016			365
scaffold_1280			365
scaffold_1598			365
scaffold_1643			365
scaffold_1810			365
scaffold_1890			365
scaffold_24			366
scaffold_47			366
scaffold_51			366
scaffold_59			366
scaffold_77			366
scaffold_192			366
scaffold_797			366
scaffold_810			366
scaffold_840			366
scaffold_1288			366
scaffold_1354			366
scaffold_1355			366
scaffold_1400			366
scaffold_1459			366
scaffold_1566			366
scaffold_1894			366
scaffold_33			367
scaffold_34			367
scaffold_35			367
scaffold_35			367
scaffold_39			367
scaffold_43			367
scaffold_56			367
scaffold_83			367
scaffold_83			367
scaffold_83			367
scaffold_86			367
scaffold_133			367
scaffold_340			367
scaffold_26			368
scaffold_34			368
scaffold_35			368
scaffold_39			368
scaffold_39			368
scaffold_39			368
scaffold_62			368
scaffold_68			368
scaffold_120			368
scaffold_1131			368
scaffold_1131			368
scaffold_1154			368
scaffold_1430			368
scaffold_1850			368
scaffold_21			369
scaffold_35			369
scaffold_38			369
scaffold_49			369
scaffold_66			369
scaffold_79			369
scaffold_86			369
scaffold_988			369
scaffold_1256			369
scaffold_1477			369
scaffold_1791			369
scaffold_1976			369
scaffold_24			370
scaffold_35			370
scaffold_59			370
scaffold_77			370
scaffold_169			370
scaffold_577			370
scaffold_805			370
scaffold_920			370
scaffold_982			370
scaffold_1710			370
scaffold_33			371
scaffold_38			371
scaffold_62			371
scaffold_83			371
scaffold_336			371
scaffold_630			371
scaffold_1370			371
scaffold_1410			371
scaffold_1522			371
scaffold_1554			371
scaffold_21			372
scaffold_54			372
scaffold_55			372
scaffold_86			372
scaffold_106			372
scaffold_485			372
scaffold_1550			372
scaffold_38			373
scaffold_59			373
scaffold_233			373
scaffold_1109			373
scaffold_1135			373
scaffold_1145			373
scaffold_1466			373
scaffold_66			374
scaffold_106			374
scaffold_149			374
scaffold_279			374
scaffold_1717			374
scaffold_54			375
scaffold_57			375
scaffold_68			375
scaffold_83			375
scaffold_83			375
scaffold_83			375
scaffold_86			375
scaffold_160			375
scaffold_248			375
scaffold_1277			375
scaffold_1710			375
scaffold_59			376
scaffold_59			376
scaffold_121			376
scaffold_279			376
scaffold_411			376
scaffold_1274			376
scaffold_50			377
scaffold_85			377
scaffold_86			377
scaffold_86			377
scaffold_133			377
scaffold_21			378
scaffold_34			378
scaffold_35			378
scaffold_48			378
scaffold_48			378
scaffold_83			378
scaffold_86			378
scaffold_233			378
scaffold_33			379
scaffold_35			379
scaffold_55			379
scaffold_149			379
scaffold_1613			379
scaffold_23			380
scaffold_33			380
scaffold_387			380
scaffold_982			380
scaffold_1707			380
scaffold_24			381
scaffold_24			381
scaffold_25			381
scaffold_35			381
scaffold_86			381
scaffold_102			381
scaffold_1455			381
scaffold_1585			381
scaffold_35			382
scaffold_49			382
scaffold_159			382
scaffold_964			382
scaffold_1401			382
scaffold_1413			382
scaffold_1535			382
scaffold_39			383
scaffold_51			383
scaffold_193			383
scaffold_198			383
scaffold_1753			383
scaffold_39			384
scaffold_56			384
scaffold_62			384
scaffold_83			384
scaffold_133			384
scaffold_1249			384
scaffold_35			385
scaffold_62			385
scaffold_68			385
scaffold_86			385
scaffold_133			385
scaffold_147			385
scaffold_152			385
scaffold_840			385
scaffold_862			385
scaffold_2235			385
scaffold_57			386
scaffold_273			386
scaffold_1035			386
scaffold_41			387
scaffold_49			387
scaffold_120			387
scaffold_159			387
scaffold_751			387
scaffold_801			387
scaffold_988			387
scaffold_988			387
scaffold_1567			387
scaffold_2241			387
scaffold_24			388
scaffold_59			388
scaffold_83			388
scaffold_336			388
scaffold_1042			388
scaffold_49			389
scaffold_133			389
scaffold_166			389
scaffold_1408			389
scaffold_1766			389
scaffold_26			390
scaffold_33			390
scaffold_38			390
scaffold_106			390
scaffold_656			390
scaffold_740			390
scaffold_1370			390
scaffold_39			391
scaffold_62			391
scaffold_62			391
scaffold_106			391
scaffold_632			391
scaffold_51			392
scaffold_83			392
scaffold_160			392
scaffold_1274			392
scaffold_1304			392
scaffold_1440			392
scaffold_1569			392
scaffold_21			393
scaffold_26			393
scaffold_33			393
scaffold_35			393
scaffold_38			393
scaffold_38			393
scaffold_41			393
scaffold_49			393
scaffold_56			393
scaffold_66			393
scaffold_79			393
scaffold_463			393
scaffold_878			393
scaffold_26			394
scaffold_106			394
scaffold_1263			394
scaffold_106			395
scaffold_166			395
scaffold_166			395
scaffold_1005			395
scaffold_1050			395
scaffold_1540			395
scaffold_26			396
scaffold_48			396
scaffold_102			396
scaffold_1413			396
scaffold_1894			396
scaffold_2115			396
scaffold_62			397
scaffold_62			397
scaffold_66			397
scaffold_302			398
scaffold_1874			398
scaffold_39			399
scaffold_41			399
scaffold_62			399
scaffold_68			399
scaffold_83			399
scaffold_92			399
scaffold_193			399
scaffold_26			400
scaffold_115			400
scaffold_59			402
scaffold_1249			402
scaffold_26			403
scaffold_2000			403
scaffold_56			404
scaffold_83			404
scaffold_92			404
scaffold_135			404
scaffold_1476			404
scaffold_83			405
scaffold_39			406
scaffold_83			406
scaffold_192			406
scaffold_1754			406
scaffold_2136			406
scaffold_21			407
scaffold_108			407
scaffold_485			407
scaffold_767			407
scaffold_910			407
scaffold_21			408
scaffold_47			408
scaffold_1072			408
scaffold_1575			408
scaffold_792			409
scaffold_1444			409
scaffold_25			410
scaffold_47			410
scaffold_83			410
scaffold_192			410
scaffold_797			410
scaffold_1050			410
scaffold_1737			410
scaffold_26			411
scaffold_26			411
scaffold_38			411
scaffold_57			411
scaffold_997			411
scaffold_1713			412
scaffold_23			413
scaffold_43			413
scaffold_62			413
scaffold_1575			413
scaffold_56			414
scaffold_85			414
scaffold_192			414
scaffold_771			414
scaffold_83			416
scaffold_1890			416
scaffold_589			417
scaffold_51			418
scaffold_55			418
scaffold_1725			418
scaffold_26			419
scaffold_55			420
scaffold_57			421
scaffold_115			422
scaffold_66			425
scaffold_35			427
scaffold_37			429
scaffold_169			429
scaffold_887			429
scaffold_1274			429
scaffold_24			430
scaffold_33			430
scaffold_39			430
scaffold_103			434
scaffold_1950			436
scaffold_35			440
scaffold_38			440
scaffold_116			440
scaffold_24			452
scaffold_39			462
scaffold_1343			468
scaffold_79			485
scaffold_21			486
scaffold_37			486
scaffold_37			488
scaffold_1430			503
scaffold_233			515
scaffold_1280			534
scaffold_1523			535
scaffold_51			541
scaffold_33			554
scaffold_103			583
scaffold_50			594
scaffold_34			611
scaffold_1786			617
scaffold_39			623
scaffold_39			634
scaffold_54			635
scaffold_41			643
scaffold_910			643
scaffold_1515			649
scaffold_86			651
scaffold_39			653
scaffold_33			657
scaffold_92			663
scaffold_83			674
scaffold_1775			676
scaffold_39			690
scaffold_43			690
scaffold_160			691
scaffold_59			705
scaffold_578			714
scaffold_720			714
scaffold_56			727
scaffold_68			734
scaffold_2138			735
scaffold_151			745
scaffold_878			757
scaffold_26			760
scaffold_38			761
scaffold_143			769
scaffold_810			794
scaffold_840			812
scaffold_60			823
scaffold_160			826
scaffold_1759			840
scaffold_38			842
scaffold_2182			844
scaffold_340			847
scaffold_1384			851
scaffold_38			866
scaffold_169			866
scaffold_102			873
scaffold_1765			874
scaffold_630			890
scaffold_273			903
scaffold_245			912
scaffold_939			914
scaffold_1280			920
scaffold_48			934
scaffold_41			937
scaffold_51			940
scaffold_41			946
scaffold_209			962
scaffold_147			964
scaffold_38			976
scaffold_80			985
scaffold_1523			989
scaffold_35			990
scaffold_34			996
scaffold_160			1002
scaffold_147			1008
scaffold_340			1019
scaffold_34			1022
scaffold_26			1032
scaffold_1554			1032
scaffold_974			1037
scaffold_35			1038
scaffold_34			1039
scaffold_80			1047
scaffold_62			1059
scaffold_104			1069
scaffold_150			1081
scaffold_1754			1091
scaffold_33			1096
scaffold_317			1106
scaffold_56			1117
scaffold_1510			1130
scaffold_920			1133
scaffold_840			1135
scaffold_73			1145
scaffold_947			1157
scaffold_939			1160
scaffold_56			1161
scaffold_41			1163
scaffold_245			1166
scaffold_910			1166
scaffold_143			1180
scaffold_66			1182
scaffold_106			1184
scaffold_147			1203
scaffold_34			1204
scaffold_103			1208
scaffold_47			1211
scaffold_169			1220
scaffold_143			1227
scaffold_103			1229
scaffold_54			1259
scaffold_55			1260
scaffold_605			1263
scaffold_756			1264
scaffold_169			1267
scaffold_248			1271
scaffold_56			1275
scaffold_166			1277
scaffold_1566			1282
scaffold_555			1284
scaffold_902			1285
scaffold_1547			1289
scaffold_245			1298
scaffold_41			1330
scaffold_982			1340
scaffold_298			1357
scaffold_2062			1377
scaffold_340			1389
scaffold_1343			1401
scaffold_48			1404
scaffold_1981			1406
scaffold_1337			1427
scaffold_37			1431
scaffold_1072			1438
scaffold_83			1452
scaffold_147			1470
scaffold_147			1482
scaffold_829			1485
scaffold_1397			1498
scaffold_41			1501
scaffold_33			1502
scaffold_1374			1509
scaffold_147			1529
scaffold_1430			1555
scaffold_298			1565
scaffold_38			1568
scaffold_59			1570
scaffold_1547			1589
scaffold_751			1619
scaffold_1390			1634
scaffold_134			1650
scaffold_1269			1661
scaffold_656			1666
scaffold_771			1670
scaffold_340			1674
